priority,collection_id
2,Risum-Lindholm Schleswig-Holstein
2,Ritschenhausen Thüringen
2,Ritterhude Niedersachsen
2,Rittersdorf Rheinland-Pfalz
2,Rittersdorf Thüringen
2,Rittersheim Rheinland-Pfalz
2,Ritzerau Schleswig-Holstein
2,Ritzerow Mecklenburg-Vorpommern
2,Rivenich Rheinland-Pfalz
2,Riveris Rheinland-Pfalz
2,Röbel/Müritz Mecklenburg-Vorpommern
2,Rochau Sachsen-Anhalt
2,Rochlitz Sachsen
2,Rockenberg Hessen
2,Rockenhausen Rheinland-Pfalz
2,Rockeskyll Rheinland-Pfalz
2,Rockhausen Thüringen
2,Röckingen Bayern
2,Rockstedt Thüringen
2,Röckwitz Mecklenburg-Vorpommern
2,Rodalben Rheinland-Pfalz
2,Rodder Rheinland-Pfalz
2,Rodeberg Thüringen
2,Rödelhausen Rheinland-Pfalz
2,Rödelmaier Bayern
2,Rödelsee Bayern
2,Roden Bayern
2,Rodenäs Schleswig-Holstein
2,Rodenbach Rheinland-Pfalz
2,Rodenbach Hessen
2,Rodenbach bei Puderbach Rheinland-Pfalz
2,Rodenbek Schleswig-Holstein
2,Rodenberg Niedersachsen
2,Rödental Bayern
2,Röderaue Sachsen
2,Röderland Brandenburg
2,Rödermark Hessen
2,Rödern Rheinland-Pfalz
2,Rodershausen Rheinland-Pfalz
2,Rödersheim-Gronau Rheinland-Pfalz
2,Rodewald Niedersachsen
2,Rodewisch Sachsen
2,Rodgau Hessen
2,Roding Bayern
2,Rödinghausen Nordrhein-Westfalen
2,Roduchelstorf Mecklenburg-Vorpommern
2,Roes Rheinland-Pfalz
2,Roetgen Nordrhein-Westfalen
2,Röfingen Bayern
2,Rogätz Sachsen-Anhalt
2,Roggenburg Bayern
2,Roggendorf Mecklenburg-Vorpommern
2,Roggenstorf Mecklenburg-Vorpommern
2,Roggentin Mecklenburg-Vorpommern
2,Rögling Bayern
2,Rögnitz Mecklenburg-Vorpommern
2,Röhl Rheinland-Pfalz
2,Rohlstorf Schleswig-Holstein
2,Rohr Bayern
2,Rohr Thüringen
2,Rohrbach Bayern
2,Rohrbach Rheinland-Pfalz
2,Rohrbach Thüringen
2,Rohrberg Sachsen-Anhalt
2,Rohrberg Thüringen
2,Rohrdorf Baden-Württemberg
2,Rohrdorf Bayern
2,Rohrenfels Bayern
2,Röhrig Thüringen
2,Rohr i.NB Bayern
2,Röhrmoos Bayern
2,Röhrnbach Bayern
2,Rohrsen Niedersachsen
2,Roigheim Baden-Württemberg
2,Roklum Niedersachsen
2,Röllbach Bayern
2,Rollshausen Niedersachsen
2,Rollwitz Mecklenburg-Vorpommern
2,Rom Mecklenburg-Vorpommern
2,Römerberg Rheinland-Pfalz
2,Römerstein Baden-Württemberg
2,Römhild Thüringen
2,Rommersheim Rheinland-Pfalz
2,Rommerskirchen Nordrhein-Westfalen
2,Römnitz Schleswig-Holstein
2,Romrod Hessen
2,Römstedt Niedersachsen
2,Rondeshagen Schleswig-Holstein
2,Ronneburg Hessen
2,Ronneburg Thüringen
2,Ronnenberg Niedersachsen
2,Ronsberg Bayern
2,Ronshausen Hessen
2,Rorodt Rheinland-Pfalz
2,Rosa Thüringen
2,Rosbach v. d. Höhe Hessen
2,Roschbach Rheinland-Pfalz
2,Rosche Niedersachsen
2,Roscheid Rheinland-Pfalz
2,Rosdorf Schleswig-Holstein
2,Rosdorf Niedersachsen
2,Roseburg Schleswig-Holstein
2,Rosenau Brandenburg
2,Rosenbach Sachsen
2,Rosenbach/Vogtland Sachsen
2,Rosenberg Baden-Württemberg
2,Rosendahl Nordrhein-Westfalen
2,Rosendorf Thüringen
2,Rosenfeld Baden-Württemberg
2,Rosengarten Niedersachsen
2,Rosengarten Baden-Württemberg
2,Rosenheim Rheinland-Pfalz
2,Rosenheim Bayern
2,Rosenkopf Rheinland-Pfalz
2,Rosenow Mecklenburg-Vorpommern
2,Rosenthal Hessen
2,Rosenthal-Bielatal Sachsen
2,Rositz Thüringen
2,Roskow Brandenburg
2,Röslau Bayern
2,Rösrath Nordrhein-Westfalen
2,Rossau Sachsen
2,Roßbach Rheinland-Pfalz
2,Roßbach Bayern
2,Roßdorf Hessen
2,Roßdorf Thüringen
2,Roßhaupten Bayern
2,Rossin Mecklenburg-Vorpommern
2,Roßleben Thüringen
2,Rossow Mecklenburg-Vorpommern
2,Roßtal Bayern
2,Roßwein Sachsen
2,Rostock Mecklenburg-Vorpommern
2,Rot am See Baden-Württemberg
2,Rot an der Rot Baden-Württemberg
2,Rotenburg Niedersachsen
2,Rotenburg an der Fulda Hessen
2,Rotenhain Rheinland-Pfalz
2,Rötgesbüttel Niedersachsen
2,Roth Bayern
2,Roth Rheinland-Pfalz
2,Rötha Sachsen
2,Roth an der Our Rheinland-Pfalz
2,Roth bei Prüm Rheinland-Pfalz
2,Rothemühl Mecklenburg-Vorpommern
2,Rothenbach Rheinland-Pfalz
2,Röthenbach (Allgäu) Bayern
2,Röthenbach an der Pegnitz Bayern
2,Rothenbuch Bayern
2,Rothenburg ob der Tauber Bayern
2,Rothenburg/Oberlausitz Sachsen
2,Rothenfels Bayern
2,Rothenklempenow Mecklenburg-Vorpommern
2,Rothenstein Thüringen
2,Röthlein Bayern
2,Rothselberg Rheinland-Pfalz
2,Rötsweiler-Nockenthal Rheinland-Pfalz
2,Rott Rheinland-Pfalz
2,Rott Bayern
2,Rottach-Egern Bayern
2,Rott am Inn Bayern
2,Rottenacker Baden-Württemberg
2,Röttenbach Bayern
2,Rottenbuch Bayern
2,Rottenburg a. d. Laaber Bayern
2,Rottenburg am Neckar Baden-Württemberg
2,Rottendorf Bayern
2,Rotterode Thüringen
2,Rotthalmünster Bayern
2,Röttingen Bayern
2,Rottweil Baden-Württemberg
2,Rötz Bayern
2,Rövershagen Mecklenburg-Vorpommern
2,Roxheim Rheinland-Pfalz
2,Rubenow Mecklenburg-Vorpommern
2,Rüber Rheinland-Pfalz
2,Rubkow Mecklenburg-Vorpommern
2,Rückeroth Rheinland-Pfalz
2,Rückersdorf Bayern
2,Rückersdorf Brandenburg
2,Rückersdorf Thüringen
2,Rückholz Bayern
2,Rückweiler Rheinland-Pfalz
2,Rudelzhausen Bayern
2,Rüdenau Bayern
2,Rüdenhausen Bayern
2,Ruderatshofen Bayern
2,Rudersberg Baden-Württemberg
2,Rudersdorf Thüringen
2,Rüdersdorf bei Berlin Brandenburg
2,Rüdershausen Niedersachsen
2,Ruderting Bayern
2,Rüdesheim Rheinland-Pfalz
2,Rüdesheim am Rhein Hessen
2,Rüdnitz Brandenburg
2,Rudolstadt Thüringen
2,Rugendorf Bayern
2,Rügge Schleswig-Holstein
2,Rügland Bayern
2,Rühen Niedersachsen
2,Ruhla Thüringen
2,Ruhland Brandenburg
2,Ruhmannsfelden Bayern
2,Rühn Mecklenburg-Vorpommern
2,Ruhpolding Bayern
2,Rühstädt Brandenburg
2,Ruhstorf a.d.Rott Bayern
2,Ruhwinkel Schleswig-Holstein
2,Rukieten Mecklenburg-Vorpommern
2,Rullstorf Niedersachsen
2,Rülzheim Rheinland-Pfalz
2,Rumbach Rheinland-Pfalz
2,Rümmelsheim Rheinland-Pfalz
2,Rümmingen Baden-Württemberg
2,Rumohr Schleswig-Holstein
2,Rümpel Schleswig-Holstein
2,Runding Bayern
2,Runkel Hessen
2,Ruppach-Goldhausen Rheinland-Pfalz
2,Ruppertsberg Rheinland-Pfalz
2,Ruppertsecken Rheinland-Pfalz
2,Ruppertshofen Rheinland-Pfalz
2,Ruppertshofen Baden-Württemberg
2,Ruppertsweiler Rheinland-Pfalz
2,Ruppichteroth Nordrhein-Westfalen
2,Ruschberg Rheinland-Pfalz
2,Rüscheid Rheinland-Pfalz
2,Rüsselsheim am Main Hessen
2,Rüssingen Rheinland-Pfalz
2,Rust Baden-Württemberg
2,Rustenfelde Thüringen
2,Rutesheim Baden-Württemberg
2,Rüthen Nordrhein-Westfalen
2,Rüthnick Brandenburg
2,Ruthweiler Rheinland-Pfalz
2,Rüting Mecklenburg-Vorpommern
2,Rutsweiler am Glan Rheinland-Pfalz
2,Rutsweiler an der Lauter Rheinland-Pfalz
2,Ruttersdorf-Lotschen Thüringen
2,Saal Mecklenburg-Vorpommern
2,Saal a.d.Donau Bayern
2,Saal a.d.Saale Bayern
2,Saalburg-Ebersdorf Thüringen
2,Saaldorf-Surheim Bayern
2,Saaleplatte Thüringen
2,Saalfeld/Saale Thüringen
2,Saalstadt Rheinland-Pfalz
2,Saara Thüringen
2,Saarbrücken Saarland
2,Saarburg Rheinland-Pfalz
2,Saarlouis Saarland
2,Saarwellingen Saarland
2,Sachsen bei Ansbach Bayern
2,Sachsenbrunn Thüringen
2,Sachsenhagen Niedersachsen
2,Sachsenhausen Thüringen
2,Sachsenheim Baden-Württemberg
2,Sachsenkam Bayern
2,Saerbeck Nordrhein-Westfalen
2,Saffig Rheinland-Pfalz
2,Sagard Mecklenburg-Vorpommern
2,Sahms Schleswig-Holstein
2,Sailauf Bayern
2,Salach Baden-Württemberg
2,Salching Bayern
2,Saldenburg Bayern
2,Salem Schleswig-Holstein
2,Salem Baden-Württemberg
2,Salgen Bayern
2,Sallgast Brandenburg
2,Salm Rheinland-Pfalz
2,Salmtal Rheinland-Pfalz
2,Salz Bayern
2,Salz Rheinland-Pfalz
2,Salzatal Sachsen-Anhalt
2,Salzbergen Niedersachsen
2,Salzburg Rheinland-Pfalz
2,Salzgitter Niedersachsen
2,Salzhausen Niedersachsen
2,Salzhemmendorf Niedersachsen
2,Salzkotten Nordrhein-Westfalen
2,Salzwedel Sachsen-Anhalt
2,Salzweg Bayern
2,Samerberg Bayern
2,Samern Niedersachsen
2,Samtens Mecklenburg-Vorpommern
2,Sand a.Main Bayern
2,Sandau (Elbe) Sachsen-Anhalt
2,Sandberg Bayern
2,Sandbostel Niedersachsen
2,Sande Niedersachsen
2,Sandersdorf-Brehna Sachsen-Anhalt
2,Sandesneben Schleswig-Holstein
2,Sandhausen Baden-Württemberg
2,Sangerhausen Sachsen-Anhalt
2,Sanitz Mecklenburg-Vorpommern
2,Sankt Alban Rheinland-Pfalz
2,Sankt Aldegund Rheinland-Pfalz
2,Sankt Annen Schleswig-Holstein
2,Sankt Augustin Nordrhein-Westfalen
2,Sankt Bernhard Thüringen
2,Sankt Englmar Bayern
2,Sankt Goar Rheinland-Pfalz
2,Sankt Goarshausen Rheinland-Pfalz
2,Sankt Ingbert Saarland
2,Sankt Johann Rheinland-Pfalz
2,Sankt Julian Rheinland-Pfalz
2,Sankt Katharinen Rheinland-Pfalz
2,Sankt Margarethen Schleswig-Holstein
2,Sankt Martin Rheinland-Pfalz
2,Sankt Michaelisdonn Schleswig-Holstein
2,Sankt Oswald-Riedlhütte Bayern
2,Sankt Peter Baden-Württemberg
2,Sankt Peter-Ording Schleswig-Holstein
2,Sankt Sebastian Rheinland-Pfalz
2,Sankt Thomas Rheinland-Pfalz
2,Sankt Wendel Saarland
2,Sankt Wolfgang Bayern
2,Sargenroth Rheinland-Pfalz
2,Sarlhusen Schleswig-Holstein
2,Sarmersbach Rheinland-Pfalz
2,Sarmstorf Mecklenburg-Vorpommern
2,Sarnow Mecklenburg-Vorpommern
2,Sarow Mecklenburg-Vorpommern
2,Sarstedt Niedersachsen
2,Sarzbüttel Schleswig-Holstein
2,Sasbach Baden-Württemberg
2,Sasbach am Kaiserstuhl Baden-Württemberg
2,Sasbachwalden Baden-Württemberg
2,Sassen Rheinland-Pfalz
2,Sassenberg Nordrhein-Westfalen
2,Sassenburg Niedersachsen
2,Sassen-Trantow Mecklenburg-Vorpommern
2,Sassnitz Mecklenburg-Vorpommern
2,Saterland Niedersachsen
2,Satow Mecklenburg-Vorpommern
2,Satteldorf Baden-Württemberg
2,Sauensiek Niedersachsen
2,Sauerlach Bayern
2,Sauerthal Rheinland-Pfalz
2,Sauldorf Baden-Württemberg
2,Saulgrub Bayern
2,Saulheim Rheinland-Pfalz
2,Saustrup Schleswig-Holstein
2,Sauzin Mecklenburg-Vorpommern
2,Saxler Rheinland-Pfalz
2,Sayda Sachsen
2,Schaafheim Hessen
2,Schaalby Schleswig-Holstein
2,Schacht-Audorf Schleswig-Holstein
2,Schachtebich Thüringen
2,Schackendorf Schleswig-Holstein
2,Schafflund Schleswig-Holstein
2,Schafstedt Schleswig-Holstein
2,Schäftlarn Bayern
2,Schalkau Thüringen
2,Schalkenbach Rheinland-Pfalz
2,Schalkenmehren Rheinland-Pfalz
2,Schalkham Bayern
2,Schalkholz Schleswig-Holstein
2,Schalksmühle Nordrhein-Westfalen
2,Schallbach Baden-Württemberg
2,Schallodenbach Rheinland-Pfalz
2,Schallstadt Baden-Württemberg
2,Schankweiler Rheinland-Pfalz
2,Schapen Niedersachsen
2,Schaprode Mecklenburg-Vorpommern
2,Scharbeutz Schleswig-Holstein
2,Scharfbillig Rheinland-Pfalz
2,Scharnebeck Niedersachsen
2,Schashagen Schleswig-Holstein
2,Schauenburg Hessen
2,Schauenstein Bayern
2,Schauerberg Rheinland-Pfalz
2,Schaufling Bayern
2,Schauren Rheinland-Pfalz
2,Schechen Bayern
2,Schechingen Baden-Württemberg
2,Scheden Niedersachsen
2,Scheer Baden-Württemberg
2,Scheeßel Niedersachsen
2,Schefflenz Baden-Württemberg
2,Scheggerott Schleswig-Holstein
2,Scheibenberg Sachsen
2,Scheibenhardt Rheinland-Pfalz
2,Scheid Rheinland-Pfalz
2,Scheidegg Bayern
2,Scheiditz Thüringen
2,Scheidt Rheinland-Pfalz
2,Scheinfeld Bayern
2,Scheitenkorb Rheinland-Pfalz
2,Schelklingen Baden-Württemberg
2,Schellerten Niedersachsen
2,Schellhorn Schleswig-Holstein
2,Schellweiler Rheinland-Pfalz
2,Schemmerhofen Baden-Württemberg
2,Schenefeld Schleswig-Holstein
2,Schenkelberg Rheinland-Pfalz
2,Schenkenberg Brandenburg
2,Schenkendöbern Brandenburg
2,Schenkenzell Baden-Württemberg
2,Schenklengsfeld Hessen
2,Schermbeck Nordrhein-Westfalen
2,Schernfeld Bayern
2,Scherstetten Bayern
2,Scheßlitz Bayern
2,Scheuerfeld Rheinland-Pfalz
2,Scheuern Rheinland-Pfalz
2,Scheuring Bayern
2,Scheyern Bayern
2,Schieder-Schwalenberg Nordrhein-Westfalen
2,Schieren Schleswig-Holstein
2,Schierensee Schleswig-Holstein
2,Schierling Bayern
2,Schiersfeld Rheinland-Pfalz
2,Schiesheim Rheinland-Pfalz
2,Schiffdorf Niedersachsen
2,Schifferstadt Rheinland-Pfalz
2,Schiffweiler Saarland
2,Schilda Brandenburg
2,Schildetal Mecklenburg-Vorpommern
2,Schillingen Rheinland-Pfalz
2,Schillingsfürst Bayern
2,Schillsdorf Schleswig-Holstein
2,Schiltach Baden-Württemberg
2,Schiltberg Bayern
2,Schimberg Thüringen
2,Schindhard Rheinland-Pfalz
2,Schinkel Schleswig-Holstein
2,Schiphorst Schleswig-Holstein
2,Schipkau Brandenburg
2,Schirgiswalde-Kirschau Sachsen
2,Schirmitz Bayern
2,Schirnding Bayern
2,Schkeuditz Sachsen
2,Schkölen Thüringen
2,Schkopau Sachsen-Anhalt
2,Schladen-Werla Niedersachsen
2,Schladt Rheinland-Pfalz
2,Schlagsdorf Mecklenburg-Vorpommern
2,Schlaitdorf Baden-Württemberg
2,Schlammersdorf Bayern
2,Schlangen Nordrhein-Westfalen
2,Schlangenbad Hessen
2,Schlat Baden-Württemberg
2,Schlaubetal Brandenburg
2,Schleching Bayern
2,Schlechtsart Thüringen
2,Schlegel Thüringen
2,Schlehdorf Bayern
2,Schleich Rheinland-Pfalz
2,Schleid Rheinland-Pfalz
2,Schleid Thüringen
2,Schleiden Nordrhein-Westfalen
2,Schleife - Slepo Sachsen
2,Schleifreisen Thüringen
2,Schleiz Thüringen
2,Schlemmin Mecklenburg-Vorpommern
2,Schlepzig Brandenburg
2,Schlesen Schleswig-Holstein
2,Schleswig Schleswig-Holstein
2,Schlettau Sachsen
2,Schleusegrund Thüringen
2,Schleusingen Thüringen
2,Schlichting Schleswig-Holstein
2,Schlieben Brandenburg
2,Schliengen Baden-Württemberg
2,Schlier Baden-Württemberg
2,Schlierbach Baden-Württemberg
2,Schlierschied Rheinland-Pfalz
2,Schliersee Bayern
2,Schlitz Hessen
2,Schlöben Thüringen
2,Schloen-Dratow Mecklenburg-Vorpommern
2,Schloßböckelheim Rheinland-Pfalz
2,Schloß Holte-Stukenbrock Nordrhein-Westfalen
2,Schloßvippach Thüringen
2,Schlotfeld Schleswig-Holstein
2,Schlotheim Thüringen
2,Schluchsee Baden-Württemberg
2,Schlüchtern Hessen
2,Schlüsselfeld Bayern
2,Schmalenberg Rheinland-Pfalz
2,Schmalensee Schleswig-Holstein
2,Schmalfeld Schleswig-Holstein
2,Schmalkalden Thüringen
2,Schmallenberg Nordrhein-Westfalen
2,Schmalstede Schleswig-Holstein
2,Schmatzin Mecklenburg-Vorpommern
2,Schmedeswurth Schleswig-Holstein
2,Schmeheim Thüringen
2,Schmelz Saarland
2,Schmidgaden Bayern
2,Schmidmühlen Bayern
2,Schmidthachenbach Rheinland-Pfalz
2,Schmiechen Bayern
2,Schmiedefeld Thüringen
2,Schmiedefeld am Rennsteig Thüringen
2,Schmiedehausen Thüringen
2,Schmieritz Thüringen
2,Schmilau Schleswig-Holstein
2,Schmißberg Rheinland-Pfalz
2,Schmitshausen Rheinland-Pfalz
2,Schmitt Rheinland-Pfalz
2,Schmitten Hessen
2,Schmittweiler Rheinland-Pfalz
2,Schmogrow-Fehrow Brandenburg
2,Schmölln Thüringen
2,Schmölln-Putzkau Sachsen
2,Schmorda Thüringen
2,Schnabelwaid Bayern
2,Schnackenburg Niedersachsen
2,Schnaitsee Bayern
2,Schnaittach Bayern
2,Schnaittenbach Bayern
2,Schnakenbek Schleswig-Holstein
2,Schnarup-Thumby Schleswig-Holstein
2,Schnaudertal Sachsen-Anhalt
2,Schneckenhausen Rheinland-Pfalz
2,Schneckenlohe Bayern
2,Schneeberg Bayern
2,Schneeberg Sachsen
2,Schnega Niedersachsen
2,Schneizlreuth Bayern
2,Schnelldorf Bayern
2,Schneppenbach Rheinland-Pfalz
2,Schneverdingen Niedersachsen
2,Schnorbach Rheinland-Pfalz
2,Schnürpflingen Baden-Württemberg
2,Schoden Rheinland-Pfalz
2,Schöffengrund Hessen
2,Schöfweg Bayern
2,Scholen Niedersachsen
2,Schollbrunn Bayern
2,Schollene Sachsen-Anhalt
2,Schöllkrippen Bayern
2,Schöllnach Bayern
2,Schömberg Baden-Württemberg
2,Schömerich Rheinland-Pfalz
2,Schonach im Schwarzwald Baden-Württemberg
2,Schönaich Baden-Württemberg
2,Schönau Baden-Württemberg
2,Schönau Bayern
2,Schönau a.d.Brend Bayern
2,Schönau am Königssee Bayern
2,Schönau-Berzdorf auf dem Eigen Sachsen
2,Schönau im Schwarzwald Baden-Württemberg
2,Schönau (Pfalz) Rheinland-Pfalz
2,Schönbach Rheinland-Pfalz
2,Schönbach Sachsen
2,Schönbeck Mecklenburg-Vorpommern
2,Schönbek Schleswig-Holstein
2,Schönberg Sachsen
2,Schönberg Bayern
2,Schönberg Rheinland-Pfalz
2,Schönberg Schleswig-Holstein
2,Schönberg Mecklenburg-Vorpommern
2,Schönberg (Holstein) Schleswig-Holstein
2,Schönborn Rheinland-Pfalz
2,Schönborn Brandenburg
2,Schönbrunn Baden-Württemberg
2,Schönbrunn i.Steigerwald Bayern
2,Schönburg Sachsen-Anhalt
2,Schöndorf Rheinland-Pfalz
2,Schöndorf Thüringen
2,Schondorf am Ammersee Bayern
2,Schondra Bayern
2,Schönebeck (Elbe) Sachsen-Anhalt
2,Schöneberg Rheinland-Pfalz
2,Schöneberg Brandenburg
2,Schöneck Sachsen
2,Schöneck Hessen
2,Schönecken Rheinland-Pfalz
2,Schönefeld Brandenburg
2,Schöneiche bei Berlin Brandenburg
2,Schönenberg Baden-Württemberg
2,Schönenberg-Kübelberg Rheinland-Pfalz
2,Schönermark Brandenburg
2,Schönewalde Brandenburg
2,Schönewörde Niedersachsen
2,Schönfeld Sachsen
2,Schönfeld Brandenburg
2,Schönfeld Mecklenburg-Vorpommern
2,Schongau Bayern
2,Schöngeising Bayern
2,Schöngleina Thüringen
2,Schönhagen Thüringen
2,Schönhausen Mecklenburg-Vorpommern
2,Schönhausen (Elbe) Sachsen-Anhalt
2,Schönheide Sachsen
2,Schönhorst Schleswig-Holstein
2,Schöningen Niedersachsen
2,Schönkirchen Schleswig-Holstein
2,Schönsee Bayern
2,Schönstedt Thüringen
2,Schonstett Bayern
2,Schöntal Baden-Württemberg
2,Schönteichen Sachsen
2,Schönthal Bayern
2,Schonungen Bayern
2,Schönwald Bayern
2,Schönwald Brandenburg
2,Schönwalde Mecklenburg-Vorpommern
2,Schönwalde am Bungsberg Schleswig-Holstein
2,Schönwalde-Glien Brandenburg
2,Schönwald im Schwarzwald Baden-Württemberg
2,Schönwölkau Sachsen
2,Schopfheim Baden-Württemberg
2,Schopfloch Bayern
2,Schopfloch Baden-Württemberg
2,Schopp Rheinland-Pfalz
2,Schöppenstedt Niedersachsen
2,Schöppingen Nordrhein-Westfalen
2,Schöps Thüringen
2,Schöpstal Sachsen
2,Schorfheide Brandenburg
2,Schorndorf Baden-Württemberg
2,Schorndorf Bayern
2,Schornsheim Rheinland-Pfalz
2,Schorssow Mecklenburg-Vorpommern
2,Schortens Niedersachsen
2,Schossin Mecklenburg-Vorpommern
2,Schotten Hessen
2,Schraden Brandenburg
2,Schramberg Baden-Württemberg
2,Schraplau Sachsen-Anhalt
2,Schrecksbach Hessen
2,Schretstaken Schleswig-Holstein
2,Schriesheim Baden-Württemberg
2,Schrobenhausen Bayern
2,Schrozberg Baden-Württemberg
2,Schrum Schleswig-Holstein
2,Schuby Schleswig-Holstein
2,Schuld Rheinland-Pfalz
2,Schulendorf Schleswig-Holstein
2,Schülldorf Schleswig-Holstein
2,Schüller Rheinland-Pfalz
2,Schülp Schleswig-Holstein
2,Schülp bei Nortorf Schleswig-Holstein
2,Schülp bei Rendsburg Schleswig-Holstein
2,Schulzendorf Brandenburg
2,Schürdt Rheinland-Pfalz
2,Schürensöhlen Schleswig-Holstein
2,Schuttertal Baden-Württemberg
2,Schutterwald Baden-Württemberg
2,Schüttorf Niedersachsen
2,Schutz Rheinland-Pfalz
2,Schutzbach Rheinland-Pfalz
2,Schwaan Mecklenburg-Vorpommern
2,Schwaara Thüringen
2,Schwabach Bayern
2,Schwabbruck Bayern
2,Schwabenheim an der Selz Rheinland-Pfalz
2,Schwabhausen Bayern
2,Schwabhausen Thüringen
2,Schwäbisch Gmünd Baden-Württemberg
2,Schwäbisch Hall Baden-Württemberg
2,Schwabmünchen Bayern
2,Schwabsoien Bayern
2,Schwabstedt Schleswig-Holstein
2,Schwaförden Niedersachsen
2,Schwaig bei Nürnberg Bayern
2,Schwaigen Bayern
2,Schwaigern Baden-Württemberg
2,Schwaikheim Baden-Württemberg
2,Schwalbach Hessen
2,Schwalbach (Saar) Saarland
2,Schwall Rheinland-Pfalz
2,Schwallungen Thüringen
2,Schwalmstadt Hessen
2,Schwalmtal Nordrhein-Westfalen
2,Schwalmtal Hessen
2,Schwanau Baden-Württemberg
2,Schwandorf Bayern
2,Schwanebeck Sachsen-Anhalt
2,Schwanewede Niedersachsen
2,Schwanfeld Bayern
2,Schwangau Bayern
2,Schwanheide Mecklenburg-Vorpommern
2,Schwanheim Rheinland-Pfalz
2,Schwanstetten Bayern
2,Schwarme Niedersachsen
2,Schwarmstedt Niedersachsen
2,Schwartbuck Schleswig-Holstein
2,Schwarz Mecklenburg-Vorpommern
2,Schwarza Thüringen
2,Schwarzach Baden-Württemberg
2,Schwarzach Bayern
2,Schwarzach am Main Bayern
2,Schwarzach b.Nabburg Bayern
2,Schwarzbach Brandenburg
2,Schwarzbach Thüringen
2,Schwarzburg Thüringen
2,Schwarzen Rheinland-Pfalz
2,Schwarzenbach Bayern
2,Schwarzenbach a.d.Saale Bayern
2,Schwarzenbach a.Wald Bayern
2,Schwarzenbek Schleswig-Holstein
2,Schwarzenberg/Erzgebirge Sachsen
2,Schwarzenborn Hessen
2,Schwarzenborn Rheinland-Pfalz
2,Schwarzenbruck Bayern
2,Schwarzenfeld Bayern
2,Schwarzerden Rheinland-Pfalz
2,Schwarzheide Brandenburg
2,Schwarzhofen Bayern
2,Schwasdorf Mecklenburg-Vorpommern
2,Schwebheim Bayern
2,Schwedelbach Rheinland-Pfalz
2,Schwedeneck Schleswig-Holstein
2,Schwedt/Oder Brandenburg
2,Schwegenheim Rheinland-Pfalz
2,Schweich Rheinland-Pfalz
2,Schweickershausen Thüringen
2,Schweigen-Rechtenbach Rheinland-Pfalz
2,Schweighausen Rheinland-Pfalz
2,Schweighofen Rheinland-Pfalz
2,Schweindorf Niedersachsen
2,Schweinfurt Bayern
2,Schweinschied Rheinland-Pfalz
2,Schweisweiler Rheinland-Pfalz
2,Schweitenkirchen Bayern
2,Schweix Rheinland-Pfalz
2,Schwelm Nordrhein-Westfalen
2,Schwendi Baden-Württemberg
2,Schwenningen Bayern
2,Schwenningen Baden-Württemberg
2,Schwentinental Schleswig-Holstein
2,Schwepnitz Sachsen
2,Schweppenhausen Rheinland-Pfalz
2,Schwerbach Rheinland-Pfalz
2,Schwerin Mecklenburg-Vorpommern
2,Schwerin Brandenburg
2,Schweringen Niedersachsen
2,Schwerinsdorf Niedersachsen
2,Schwerstedt Thüringen
2,Schwerte Nordrhein-Westfalen
2,Schwesing Schleswig-Holstein
2,Schwetzingen Baden-Württemberg
2,Schwieberdingen Baden-Württemberg
2,Schwielochsee Brandenburg
2,Schwielowsee Brandenburg
2,Schwienau Niedersachsen
2,Schwifting Bayern
2,Schwindegg Bayern
2,Schwirzheim Rheinland-Pfalz
2,Schwissel Schleswig-Holstein
2,Schwobfeld Thüringen
2,Schwollen Rheinland-Pfalz
2,Schwörstadt Baden-Württemberg
2,Schwülper Niedersachsen
2,Sebnitz Sachsen
2,Seck Rheinland-Pfalz
2,Seckach Baden-Württemberg
2,Seddiner See Brandenburg
2,Seebach Baden-Württemberg
2,Seebach Thüringen
2,Seeblick Brandenburg
2,Seeburg Niedersachsen
2,Seedorf Schleswig-Holstein
2,Seedorf Niedersachsen
2,Seefeld Schleswig-Holstein
2,Seefeld Bayern
2,Seeg Bayern
2,Seegebiet Mansfelder Land Sachsen-Anhalt
2,Seehausen Sachsen-Anhalt
2,Seehausen am Staffelsee Bayern
2,Seeheim-Jugenheim Hessen
2,Seehof Mecklenburg-Vorpommern
2,Seekirch Baden-Württemberg
2,Seeland Sachsen-Anhalt
2,Seelbach Baden-Württemberg
2,Seelbach Rheinland-Pfalz
2,Seelbach bei Hamm (Sieg) Rheinland-Pfalz
2,Seelbach (Westerwald) Rheinland-Pfalz
2,Seelen Rheinland-Pfalz
2,Seelingstädt Thüringen
2,Seelitz Sachsen
2,Seelow Brandenburg
2,Seelze Niedersachsen
2,Seeon-Seebruck Bayern
2,Seesbach Rheinland-Pfalz
2,Seesen Niedersachsen
2,Seeshaupt Bayern
2,Seester Schleswig-Holstein
2,Seestermühe Schleswig-Holstein
2,Seeth Schleswig-Holstein
2,Seeth-Ekholt Schleswig-Holstein
2,Seevetal Niedersachsen
2,Seewald Baden-Württemberg
2,Seffern Rheinland-Pfalz
2,Sefferweich Rheinland-Pfalz
2,Seggebruch Niedersachsen
2,Segnitz Bayern
2,Sehestedt Schleswig-Holstein
2,Sehlde Niedersachsen
2,Sehlem Rheinland-Pfalz
2,Sehlen Mecklenburg-Vorpommern
2,Sehmatal Sachsen
2,Sehnde Niedersachsen
2,Seibersbach Rheinland-Pfalz
2,Seifen Rheinland-Pfalz
2,Seiffen/Erzgebirge Sachsen
